Forecasted Total Load,Forecasted Zonal Load,Data Sin,Data Cos,Hour Sin,Hour Cos,Week Sin,Week Cos,Zonal Price
18604.0,6040.0,0.8982917515547529,0.43939950965914154,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,50.01
18967.0,6296.0,0.8982917515547529,0.43939950965914154,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,50.66
19151.0,6423.0,0.8982917515547529,0.43939950965914154,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,52.28
19158.0,6468.0,0.8982917515547529,0.43939950965914154,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,49.27
19041.0,6480.0,0.8982917515547529,0.43939950965914154,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,50.02
18937.0,6472.0,0.8982917515547529,0.43939950965914154,-0.25881904510252035,-0.9659258262890684,0.7818314824680298,0.6234898018587336,49.1
18766.0,6451.0,0.8982917515547529,0.43939950965914154,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,49.15
18732.0,6463.0,0.8982917515547529,0.43939950965914154,-0.7071067811865475,-0.7071067811865477,0.7818314824680298,0.6234898018587336,48.4
18935.0,6514.0,0.8982917515547529,0.43939950965914154,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,50.4
19431.0,6571.0,0.8982917515547529,0.43939950965914154,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,56.62
20511.0,6656.0,0.8982917515547529,0.43939950965914154,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,67.96
20569.0,6563.0,0.8982917515547529,0.43939950965914154,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,59.76
20065.0,6394.0,0.8982917515547529,0.43939950965914154,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,57.0
19143.0,6155.0,0.8982917515547529,0.43939950965914154,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,47.87
17803.0,5805.0,0.8982917515547529,0.43939950965914154,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,43.24
16437.0,5370.0,0.8982917515547529,0.43939950965914154,-0.2588190451025207,0.9659258262890683,0.7818314824680298,0.6234898018587336,39.87
15620.0,4963.0,0.9057022630804714,0.42391439070986076,0.0,1.0,0.9749279121818236,-0.22252093395631434,40.63
14912.0,4664.0,0.9057022630804714,0.42391439070986076,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,38.71
14549.0,4488.0,0.9057022630804714,0.42391439070986076,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,38.53
14457.0,4416.0,0.9057022630804714,0.42391439070986076,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,38.14
14705.0,4441.0,0.9057022630804714,0.42391439070986076,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,37.28
15698.0,4694.0,0.9057022630804714,0.42391439070986076,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,39.16
17441.0,5191.0,0.9057022630804714,0.42391439070986076,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,57.96
18635.0,5758.0,0.9057022630804714,0.42391439070986076,0.9659258262890683,-0.25881904510252085,0.9749279121818236,-0.22252093395631434,64.25
19222.0,6162.0,0.9057022630804714,0.42391439070986076,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,56.08
19435.0,6407.0,0.9057022630804714,0.42391439070986076,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,55.87
19453.0,6513.0,0.9057022630804714,0.42391439070986076,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,55.95
19288.0,6525.0,0.9057022630804714,0.42391439070986076,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,53.65
19045.0,6502.0,0.9057022630804714,0.42391439070986076,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,50.79
18834.0,6473.0,0.9057022630804714,0.42391439070986076,-0.25881904510252035,-0.9659258262890684,0.9749279121818236,-0.22252093395631434,49.48
18577.0,6419.0,0.9057022630804714,0.42391439070986076,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,48.69
18469.0,6411.0,0.9057022630804714,0.42391439070986076,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434,48.52
18619.0,6445.0,0.9057022630804714,0.42391439070986076,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,51.19
19172.0,6507.0,0.9057022630804714,0.42391439070986076,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,59.14
20394.0,6621.0,0.9057022630804714,0.42391439070986076,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,71.96
20537.0,6541.0,0.9057022630804714,0.42391439070986076,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,63.52
20017.0,6348.0,0.9057022630804714,0.42391439070986076,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,58.12
19031.0,6078.0,0.9057022630804714,0.42391439070986076,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,48.68
17625.0,5711.0,0.9057022630804714,0.42391439070986076,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,43.03
16153.0,5238.0,0.9057022630804714,0.42391439070986076,-0.2588190451025207,0.9659258262890683,0.9749279121818236,-0.22252093395631434,40.49
15261.0,4849.0,0.9128458599921356,0.40830434224389334,0.0,1.0,0.43388373911755823,-0.900968867902419,41.14
14660.0,4604.0,0.9128458599921356,0.40830434224389334,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,38.5
14346.0,4457.0,0.9128458599921356,0.40830434224389334,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,37.2
14269.0,4397.0,0.9128458599921356,0.40830434224389334,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,37.34
14497.0,4416.0,0.9128458599921356,0.40830434224389334,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,37.2
15487.0,4661.0,0.9128458599921356,0.40830434224389334,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,42.43
17186.0,5153.0,0.9128458599921356,0.40830434224389334,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,60.04
18409.0,5717.0,0.9128458599921356,0.40830434224389334,0.9659258262890683,-0.25881904510252085,0.43388373911755823,-0.900968867902419,64.54
19059.0,6126.0,0.9128458599921356,0.40830434224389334,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,63.65
19350.0,6386.0,0.9128458599921356,0.40830434224389334,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,59.11
19450.0,6494.0,0.9128458599921356,0.40830434224389334,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,58.9
19376.0,6528.0,0.9128458599921356,0.40830434224389334,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,58.72
19221.0,6530.0,0.9128458599921356,0.40830434224389334,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,55.32
19082.0,6520.0,0.9128458599921356,0.40830434224389334,-0.25881904510252035,-0.9659258262890684,0.43388373911755823,-0.900968867902419,54.87
18874.0,6486.0,0.9128458599921356,0.40830434224389334,-0.5000000000000001,-0.8660254037844386,0.43388373911755823,-0.900968867902419,52.86
18784.0,6483.0,0.9128458599921356,0.40830434224389334,-0.7071067811865475,-0.7071067811865477,0.43388373911755823,-0.900968867902419,52.56
18935.0,6521.0,0.9128458599921356,0.40830434224389334,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,54.45
19396.0,6582.0,0.9128458599921356,0.40830434224389334,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,61.75
20467.0,6672.0,0.9128458599921356,0.40830434224389334,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,78.0
20545.0,6581.0,0.9128458599921356,0.40830434224389334,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,66.15
19988.0,6394.0,0.9128458599921356,0.40830434224389334,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,60.53
19024.0,6150.0,0.9128458599921356,0.40830434224389334,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,52.02
17629.0,5800.0,0.9128458599921356,0.40830434224389334,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,45.88
16173.0,5356.0,0.9128458599921356,0.40830434224389334,-0.2588190451025207,0.9659258262890683,0.43388373911755823,-0.900968867902419,39.58
15119.0,4923.0,0.9197204370389466,0.3925739646141719,0.0,1.0,-0.433883739117558,-0.9009688679024191,36.17
14356.0,4616.0,0.9197204370389466,0.3925739646141719,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,34.91
13938.0,4438.0,0.9197204370389466,0.3925739646141719,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,33.36
13804.0,4367.0,0.9197204370389466,0.3925739646141719,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,33.22
14013.0,4398.0,0.9197204370389466,0.3925739646141719,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,33.84
15001.0,4677.0,0.9197204370389466,0.3925739646141719,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,38.47
16662.0,5190.0,0.9197204370389466,0.3925739646141719,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,53.79
17956.0,5766.0,0.9197204370389466,0.3925739646141719,0.9659258262890683,-0.25881904510252085,-0.433883739117558,-0.9009688679024191,60.63
18728.0,6188.0,0.9197204370389466,0.3925739646141719,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,61.63
19161.0,6459.0,0.9197204370389466,0.3925739646141719,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,63.9
19391.0,6574.0,0.9197204370389466,0.3925739646141719,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,68.58
19445.0,6632.0,0.9197204370389466,0.3925739646141719,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,68.76
19385.0,6651.0,0.9197204370389466,0.3925739646141719,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,63.57
19321.0,6646.0,0.9197204370389466,0.3925739646141719,-0.25881904510252035,-0.9659258262890684,-0.433883739117558,-0.9009688679024191,62.2
19168.0,6618.0,0.9197204370389466,0.3925739646141719,-0.5000000000000001,-0.8660254037844386,-0.433883739117558,-0.9009688679024191,61.55
19112.0,6617.0,0.9197204370389466,0.3925739646141719,-0.7071067811865475,-0.7071067811865477,-0.433883739117558,-0.9009688679024191,60.7
19249.0,6643.0,0.9197204370389466,0.3925739646141719,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,60.74
19490.0,6655.0,0.9197204370389466,0.3925739646141719,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,61.33
20426.0,6723.0,0.9197204370389466,0.3925739646141719,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,77.24
20358.0,6591.0,0.9197204370389466,0.3925739646141719,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,63.07
19704.0,6364.0,0.9197204370389466,0.3925739646141719,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,53.98
18706.0,6100.0,0.9197204370389466,0.3925739646141719,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,47.11
17302.0,5731.0,0.9197204370389466,0.3925739646141719,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,43.46
15839.0,5273.0,0.9197204370389466,0.3925739646141719,-0.2588190451025207,0.9659258262890683,-0.433883739117558,-0.9009688679024191,37.54
14904.0,4907.0,0.9263239682514949,0.3767278936351853,0.0,1.0,-0.9749279121818236,-0.2225209339563146,37.83
14073.0,4602.0,0.9263239682514949,0.3767278936351853,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,36.4
13594.0,4417.0,0.9263239682514949,0.3767278936351853,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,35.32
13388.0,4331.0,0.9263239682514949,0.3767278936351853,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,35.19
13502.0,4334.0,0.9263239682514949,0.3767278936351853,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,35.67
14361.0,4574.0,0.9263239682514949,0.3767278936351853,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,38.78
15962.0,5074.0,0.9263239682514949,0.3767278936351853,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,46.67
17334.0,5659.0,0.9263239682514949,0.3767278936351853,0.9659258262890683,-0.25881904510252085,-0.9749279121818236,-0.2225209339563146,51.23
18173.0,6083.0,0.9263239682514949,0.3767278936351853,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,53.14
18631.0,6356.0,0.9263239682514949,0.3767278936351853,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,58.18
18863.0,6464.0,0.9263239682514949,0.3767278936351853,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,63.22
18907.0,6510.0,0.9263239682514949,0.3767278936351853,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,57.36
18813.0,6515.0,0.9263239682514949,0.3767278936351853,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,60.31
18704.0,6489.0,0.9263239682514949,0.3767278936351853,-0.25881904510252035,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,53.08
18512.0,6452.0,0.9263239682514949,0.3767278936351853,-0.5000000000000001,-0.8660254037844386,-0.9749279121818236,-0.2225209339563146,50.41
18366.0,6428.0,0.9263239682514949,0.3767278936351853,-0.7071067811865475,-0.7071067811865477,-0.9749279121818236,-0.2225209339563146,51.0
18380.0,6438.0,0.9263239682514949,0.3767278936351853,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,51.27
18597.0,6464.0,0.9263239682514949,0.3767278936351853,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,56.94
19469.0,6532.0,0.9263239682514949,0.3767278936351853,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,66.63
19408.0,6402.0,0.9263239682514949,0.3767278936351853,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,59.6
18907.0,6194.0,0.9263239682514949,0.3767278936351853,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,53.2
18237.0,5978.0,0.9263239682514949,0.3767278936351853,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,49.08
17183.0,5703.0,0.9263239682514949,0.3767278936351853,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,45.78
15913.0,5332.0,0.9263239682514949,0.3767278936351853,-0.2588190451025207,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,41.45
14872.0,4903.0,0.9326545075388224,0.36077079921678346,0.0,1.0,-0.7818314824680299,0.6234898018587334,42.19
14126.0,4638.0,0.9326545075388224,0.36077079921678346,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,39.73
13687.0,4466.0,0.9326545075388224,0.36077079921678346,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,37.3
13445.0,4376.0,0.9326545075388224,0.36077079921678346,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,36.85
13262.0,4303.0,0.9326545075388224,0.36077079921678346,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,37.04
13259.0,4263.0,0.9326545075388224,0.36077079921678346,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,39.61
13787.0,4339.0,0.9326545075388224,0.36077079921678346,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,40.99
14756.0,4607.0,0.9326545075388224,0.36077079921678346,0.9659258262890683,-0.25881904510252085,-0.7818314824680299,0.6234898018587334,41.1
15782.0,4915.0,0.9326545075388224,0.36077079921678346,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,48.88
16425.0,5187.0,0.9326545075388224,0.36077079921678346,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,53.49
16725.0,5334.0,0.9326545075388224,0.36077079921678346,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,54.52
16774.0,5399.0,0.9326545075388224,0.36077079921678346,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,52.75
16591.0,5397.0,0.9326545075388224,0.36077079921678346,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,47.98
16396.0,5354.0,0.9326545075388224,0.36077079921678346,-0.25881904510252035,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,47.01
16198.0,5310.0,0.9326545075388224,0.36077079921678346,-0.5000000000000001,-0.8660254037844386,-0.7818314824680299,0.6234898018587334,46.77
16091.0,5272.0,0.9326545075388224,0.36077079921678346,-0.7071067811865475,-0.7071067811865477,-0.7818314824680299,0.6234898018587334,46.64
16274.0,5299.0,0.9326545075388224,0.36077079921678346,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,46.67
16817.0,5460.0,0.9326545075388224,0.36077079921678346,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,54.77
17909.0,5676.0,0.9326545075388224,0.36077079921678346,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,65.17
18018.0,5675.0,0.9326545075388224,0.36077079921678346,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,59.9
17666.0,5575.0,0.9326545075388224,0.36077079921678346,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,51.71
17195.0,5465.0,0.9326545075388224,0.36077079921678346,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,48.1
16408.0,5317.0,0.9326545075388224,0.36077079921678346,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,46.19
15419.0,5085.0,0.9326545075388224,0.36077079921678346,-0.2588190451025207,0.9659258262890683,-0.7818314824680299,0.6234898018587334,40.0
14332.0,4767.0,0.9387101892619443,0.3447073839879338,0.0,1.0,0.0,1.0,44.23
13573.0,4490.0,0.9387101892619443,0.3447073839879338,0.25881904510252074,0.9659258262890683,0.0,1.0,40.51
13340.0,4400.0,0.9387101892619443,0.3447073839879338,0.49999999999999994,0.8660254037844387,0.0,1.0,39.0
13126.0,4320.0,0.9387101892619443,0.3447073839879338,0.7071067811865475,0.7071067811865476,0.0,1.0,38.84
12989.0,4233.0,0.9387101892619443,0.3447073839879338,0.8660254037844386,0.5000000000000001,0.0,1.0,36.16
13152.0,4241.0,0.9387101892619443,0.3447073839879338,0.9659258262890683,0.25881904510252074,0.0,1.0,37.61
13635.0,4319.0,0.9387101892619443,0.3447073839879338,1.0,6.123233995736766e-17,0.0,1.0,41.08
14020.0,4416.0,0.9387101892619443,0.3447073839879338,0.9659258262890683,-0.25881904510252085,0.0,1.0,41.93
14402.0,4571.0,0.9387101892619443,0.3447073839879338,0.8660254037844387,-0.4999999999999998,0.0,1.0,42.7
15003.0,4750.0,0.9387101892619443,0.3447073839879338,0.7071067811865476,-0.7071067811865475,0.0,1.0,44.38
15462.0,4914.0,0.9387101892619443,0.3447073839879338,0.49999999999999994,-0.8660254037844387,0.0,1.0,44.88
15620.0,5004.0,0.9387101892619443,0.3447073839879338,0.258819045102521,-0.9659258262890682,0.0,1.0,47.15
15663.0,5046.0,0.9387101892619443,0.3447073839879338,1.2246467991473532e-16,-1.0,0.0,1.0,47.05
15593.0,5059.0,0.9387101892619443,0.3447073839879338,-0.25881904510252035,-0.9659258262890684,0.0,1.0,46.77
15425.0,5042.0,0.9387101892619443,0.3447073839879338,-0.5000000000000001,-0.8660254037844386,0.0,1.0,46.46
15347.0,5033.0,0.9387101892619443,0.3447073839879338,-0.7071067811865475,-0.7071067811865477,0.0,1.0,46.46
15481.0,5056.0,0.9387101892619443,0.3447073839879338,-0.8660254037844384,-0.5000000000000004,0.0,1.0,45.16
15806.0,5107.0,0.9387101892619443,0.3447073839879338,-0.9659258262890683,-0.25881904510252063,0.0,1.0,50.38
16286.0,5218.0,0.9387101892619443,0.3447073839879338,-1.0,-1.8369701987210297e-16,0.0,1.0,62.83
17212.0,5411.0,0.9387101892619443,0.3447073839879338,-0.9659258262890684,0.2588190451025203,0.0,1.0,66.01
17530.0,5494.0,0.9387101892619443,0.3447073839879338,-0.8660254037844386,0.5000000000000001,0.0,1.0,58.9
17051.0,5421.0,0.9387101892619443,0.3447073839879338,-0.7071067811865477,0.7071067811865474,0.0,1.0,52.73
16245.0,5271.0,0.9387101892619443,0.3447073839879338,-0.5000000000000004,0.8660254037844384,0.0,1.0,49.82
15219.0,5012.0,0.9387101892619443,0.3447073839879338,-0.2588190451025207,0.9659258262890683,0.0,1.0,42.95
14392.0,4711.0,0.9444892287836613,0.32854238191083485,0.0,1.0,0.7818314824680298,0.6234898018587336,40.38
13862.0,4527.0,0.9444892287836613,0.32854238191083485,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,39.15
13622.0,4406.0,0.9444892287836613,0.32854238191083485,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,36.51
13548.0,4353.0,0.9444892287836613,0.32854238191083485,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,36.83
13604.0,4355.0,0.9444892287836613,0.32854238191083485,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,37.43
14280.0,4525.0,0.9444892287836613,0.32854238191083485,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,40.28
16198.0,5016.0,0.9444892287836613,0.32854238191083485,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,49.83
17793.0,5594.0,0.9444892287836613,0.32854238191083485,0.9659258262890683,-0.25881904510252085,0.7818314824680298,0.6234898018587336,60.63
18536.0,6049.0,0.9444892287836613,0.32854238191083485,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,61.17
18944.0,6338.0,0.9444892287836613,0.32854238191083485,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,58.93
19185.0,6483.0,0.9444892287836613,0.32854238191083485,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,60.0
19146.0,6506.0,0.9444892287836613,0.32854238191083485,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,60.0
18988.0,6483.0,0.9444892287836613,0.32854238191083485,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,56.7
18873.0,6471.0,0.9444892287836613,0.32854238191083485,-0.25881904510252035,-0.9659258262890684,0.7818314824680298,0.6234898018587336,53.84
18685.0,6442.0,0.9444892287836613,0.32854238191083485,-0.5000000000000001,-0.8660254037844386,0.7818314824680298,0.6234898018587336,52.27
18552.0,6422.0,0.9444892287836613,0.32854238191083485,-0.7071067811865475,-0.7071067811865477,0.7818314824680298,0.6234898018587336,51.42
18604.0,6445.0,0.9444892287836613,0.32854238191083485,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,51.41
18763.0,6467.0,0.9444892287836613,0.32854238191083485,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,56.45
19002.0,6404.0,0.9444892287836613,0.32854238191083485,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,64.97
19761.0,6451.0,0.9444892287836613,0.32854238191083485,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,67.16
19876.0,6407.0,0.9444892287836613,0.32854238191083485,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,61.03
19095.0,6187.0,0.9444892287836613,0.32854238191083485,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,55.07
17869.0,5870.0,0.9444892287836613,0.32854238191083485,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,50.43
16418.0,5435.0,0.9444892287836613,0.32854238191083485,-0.2588190451025207,0.9659258262890683,0.7818314824680298,0.6234898018587336,42.75
15178.0,4899.0,0.949989922994501,0.3122805568857947,0.0,1.0,0.9749279121818236,-0.22252093395631434,42.62
14244.0,4603.0,0.949989922994501,0.3122805568857947,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,40.85
13899.0,4435.0,0.949989922994501,0.3122805568857947,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,40.37
13784.0,4355.0,0.949989922994501,0.3122805568857947,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,37.58
13841.0,4346.0,0.949989922994501,0.3122805568857947,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,38.06
14532.0,4513.0,0.949989922994501,0.3122805568857947,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,42.82
16434.0,5008.0,0.949989922994501,0.3122805568857947,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,54.73
18022.0,5597.0,0.949989922994501,0.3122805568857947,0.9659258262890683,-0.25881904510252085,0.9749279121818236,-0.22252093395631434,67.95
18691.0,6057.0,0.949989922994501,0.3122805568857947,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,61.1
18969.0,6333.0,0.949989922994501,0.3122805568857947,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,69.17
19065.0,6447.0,0.949989922994501,0.3122805568857947,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,58.79
18939.0,6452.0,0.949989922994501,0.3122805568857947,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,60.0
18698.0,6415.0,0.949989922994501,0.3122805568857947,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,56.3
18504.0,6383.0,0.949989922994501,0.3122805568857947,-0.25881904510252035,-0.9659258262890684,0.9749279121818236,-0.22252093395631434,55.63
18280.0,6347.0,0.949989922994501,0.3122805568857947,-0.5000000000000001,-0.8660254037844386,0.9749279121818236,-0.22252093395631434,53.99
18101.0,6310.0,0.949989922994501,0.3122805568857947,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434,52.08
18116.0,6325.0,0.949989922994501,0.3122805568857947,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,53.9
18248.0,6341.0,0.949989922994501,0.3122805568857947,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,58.78
18442.0,6277.0,0.949989922994501,0.3122805568857947,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,59.14
19172.0,6334.0,0.949989922994501,0.3122805568857947,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,66.94
19345.0,6308.0,0.949989922994501,0.3122805568857947,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,60.27
